line;track;km;geometry_type;radius;arrow;theoric_width;radius_width;use_width;project_cant
1;2;8814.75;Circular;271197;46.0906123;5;5;5;55
1;2;8815;Circular;271197;46.09051871;5;5;5;56
1;2;8815.25;Circular;271197;46.09055283;5;5;5;56
1;2;8815.5;Circular;271197;46.09058631;5;5;5;56
1;2;8815.75;Circular;271197;46.09057119;5;5;5;56
1;2;8816;Circular;271197;46.0904774;5;5;5;56
1;2;8816.25;Circular;271197;46.08939305;5;5;5;57
1;2;8816.5;Circular;271197;46.08666153;5;5;5;57
1;2;8816.75;Circular;271197;46.08116442;5;5;5;57
1;2;8817;Circular;271197;46.07200912;5;5;5;57
1;2;8817.25;Circular;271197;46.05854883;5;5;5;57
1;2;8817.5;Circular;271197;46.03973312;5;5;5;58
1;2;8817.75;Circular;271197;46.0146601;5;5;5;58
1;2;8818;Circular;271197;45.98238769;5;5;5;58
1;2;8818.25;Circular;271197;45.94212173;5;5;5;58
1;2;8818.5;Circular;271197;45.89294831;5;5;5;58
1;2;8818.75;Circular;271197;45.83390659;5;5;5;58
1;2;8819;Circular;271197;45.76417176;5;5;5;59
1;2;8819.25;Circular;271197;45.68284205;5;5;5;59
1;2;8819.5;Circular;271197;45.58899237;5;5;5;59
1;2;8819.75;Circular;271197;45.48172105;5;5;5;59
1;2;8820;Circular;271197;45.36025169;5;5;5;59
1;2;8820.25;Circular;271197;45.22355426;5;5;5;60
1;2;8820.5;Circular;271197;45.07073355;5;5;5;60
1;2;8820.75;Circular;271197;44.90096404;5;5;5;60
1;2;8821;Clotoide;273292;44.71370838;5;5;5;60
1;2;8821.25;Clotoide;275446;44.51046327;5;5;5;60
1;2;8821.5;Clotoide;277633;44.2927566;5;5;5;60
1;2;8821.75;Clotoide;279856;44.06262749;5;5;5;60
1;2;8822;Clotoide;282114;43.82177241;5;5;5;60
1;2;8822.25;Clotoide;284409;43.57187741;5;5;5;60
1;2;8822.5;Clotoide;286742;43.31482293;5;5;5;60
1;2;8822.75;Clotoide;289113;43.05234382;5;5;5;60
1;2;8823;Clotoide;291524;42.78637602;5;5;5;60
1;2;8823.25;Clotoide;293975;42.51844193;5;5;5;60
1;2;8823.5;Clotoide;296468;42.25062351;5;5;5;60
1;2;8823.75;Clotoide;299004;41.98453141;5;5;5;60
1;2;8824;Clotoide;301583;41.72203507;5;5;5;60
1;2;8824.25;Clotoide;304208;41.46480923;5;5;5;60
1;2;8824.5;Clotoide;306878;41.21471506;5;5;5;60
1;2;8824.75;Clotoide;309596;40.97359965;5;5;5;60
1;2;8825;Clotoide;312362;40.74312309;5;5;5;60
1;2;8825.25;Clotoide;315178;40.52516156;5;5;5;60
1;2;8825.5;Clotoide;318045;40.32147571;5;5;5;60
1;2;8825.75;Clotoide;320965;40.13383434;5;5;5;60
1;2;8826;Circular;321;39.96371624;5;5;5;60
1;2;8826.25;Circular;321;39.8104997;5;5;5;60
1;2;8826.5;Circular;321;39.67345701;5;5;5;60
1;2;8826.75;Circular;321;39.55155659;5;5;5;60
1;2;8827;Circular;321;39.44394816;5;5;5;60
1;2;8827.25;Circular;321;39.34985432;5;5;5;60
1;2;8827.5;Circular;321;39.26823114;5;5;5;60
1;2;8827.75;Circular;321;39.19816756;5;5;5;60
1;2;8828;Circular;321;39.13893781;5;5;5;60
1;2;8828.25;Circular;321;39.08959287;5;5;5;60
1;2;8828.5;Circular;321;39.0490659;5;5;5;60
1;2;8828.75;Circular;321;39.01665311;5;5;5;60
1;2;8829;Circular;321;38.99134744;5;5;5;60
1;2;8829.25;Circular;321;38.97237213;5;5;5;60
1;2;8829.5;Circular;321;38.95876975;5;5;5;60
1;2;8829.75;Circular;321;38.94967799;5;5;5;60
1;2;8830;Circular;321;38.944054;5;5;5;60
1;2;8830.25;Circular;321;38.94124314;5;5;5;60
1;2;8830.5;Circular;321;38.94017775;5;5;5;60
1;2;8830.75;Circular;321;38.94006996;5;5;5;60
1;2;8831;Circular;321;38.94002213;5;5;5;60
1;2;8831.25;Circular;321;38.94004668;5;5;5;60
1;2;8831.5;Circular;321;38.940021;5;5;5;60
1;2;8831.75;Circular;321;38.94000819;5;5;5;60
1;2;8832;Circular;321;38.94000643;5;5;5;60
1;2;8832.25;Circular;321;38.93999219;5;5;5;60
1;2;8832.5;Circular;321;38.93997663;5;5;5;60
1;2;8832.75;Circular;321;38.94008184;5;5;5;60
1;2;8833;Circular;321;38.94000426;5;5;5;60
1;2;8833.25;Circular;321;38.93996262;5;5;5;60
1;2;8833.5;Circular;321;38.94005442;5;5;5;60
1;2;8833.75;Circular;321;38.93999891;5;5;5;60
1;2;8834;Circular;321;38.94002861;5;5;5;60
1;2;8834.25;Circular;321;38.9400205;5;5;5;60
1;2;8834.5;Circular;321;38.94002615;5;5;5;60
1;2;8834.75;Circular;321;38.93995552;5;5;5;60
1;2;8835;Circular;321;38.94007974;5;5;5;60
1;2;8835.25;Circular;321;38.94003385;5;5;5;60
1;2;8835.5;Circular;321;38.94004765;5;5;5;60
1;2;8835.75;Circular;321;38.94005854;5;5;5;60
1;2;8836;Circular;321;38.94008395;5;5;5;60
1;2;8836.25;Circular;321;38.94001021;5;5;5;60
1;2;8836.5;Circular;321;38.94003477;5;5;5;60
1;2;8836.75;Circular;321;38.9400084;5;5;5;60
1;2;8837;Circular;321;38.94005357;5;5;5;60
1;2;8837.25;Circular;321;38.94001296;5;5;5;60
1;2;8837.5;Circular;321;38.94002244;5;5;5;60
1;2;8837.75;Circular;321;38.93998071;5;5;5;60
1;2;8838;Circular;321;38.94005062;5;5;5;60
1;2;8838.25;Circular;321;38.94004299;5;5;5;60
1;2;8838.5;Circular;321;38.93997564;5;5;5;60
1;2;8838.75;Circular;321;38.94006851;5;5;5;60
1;2;8839;Circular;321;38.94003494;5;5;5;60
1;2;8839.25;Circular;321;38.94005224;5;5;5;60
1;2;8839.5;Circular;321;38.94005223;5;5;5;60
1;2;8839.75;Circular;321;38.94008195;5;5;5;60
1;2;8840;Circular;321;38.93999834;5;5;5;60
1;2;8840.25;Circular;321;38.93997331;5;5;5;60
1;2;8840.5;Circular;321;38.93999824;5;5;5;60
1;2;8840.75;Circular;321;38.93996504;5;5;5;60
1;2;8841;Circular;321;38.93996193;5;5;5;60
1;2;8841.25;Circular;321;38.94001052;5;5;5;60
1;2;8841.5;Circular;321;38.94002029;5;5;5;60
1;2;8841.75;Circular;321;38.94004013;5;5;5;60
1;2;8842;Circular;321;38.94004947;5;5;5;60
1;2;8842.25;Circular;321;38.94003438;5;5;5;60
1;2;8842.5;Circular;321;38.9400289;5;5;5;60
1;2;8842.75;Circular;321;38.94002694;5;5;5;60
1;2;8843;Circular;321;38.93999244;5;5;5;60
1;2;8843.25;Circular;321;38.94003794;5;5;5;60
1;2;8843.5;Circular;321;38.94003084;5;5;5;60
1;2;8843.75;Circular;321;38.93997102;5;5;5;60
1;2;8844;Circular;321;38.94001159;5;5;5;60
1;2;8844.25;Circular;321;38.94002715;5;5;5;60
1;2;8844.5;Circular;321;38.93997088;5;5;5;60
1;2;8844.75;Circular;321;38.93995752;5;5;5;60
1;2;8845;Circular;321;38.94004451;5;5;5;60
1;2;8845.25;Circular;321;38.94007343;5;5;5;60
1;2;8845.5;Circular;321;38.9400684;5;5;5;60
1;2;8845.75;Circular;321;38.94000588;5;5;5;60
1;2;8846;Circular;321;38.9399958;5;5;5;60
1;2;8846.25;Circular;321;38.94002805;5;5;5;60
1;2;8846.5;Circular;321;38.93998835;5;5;5;60
1;2;8846.75;Circular;321;38.94004905;5;5;5;60
1;2;8847;Circular;321;38.93994652;5;5;5;60
1;2;8847.25;Circular;321;38.9400403;5;5;5;60
1;2;8847.5;Circular;321;38.94004694;5;5;5;60
1;2;8847.75;Circular;321;38.94004828;5;5;5;60
1;2;8848;Circular;321;38.94002159;5;5;5;60
1;2;8848.25;Circular;321;38.94002233;5;5;5;60
1;2;8848.5;Circular;321;38.94002831;5;5;5;60
1;2;8848.75;Circular;321;38.94004305;5;5;5;60
1;2;8849;Circular;321;38.94004846;5;5;5;60
1;2;8849.25;Circular;321;38.93998534;5;5;5;60
1;2;8849.5;Circular;321;38.94008569;5;5;5;60
1;2;8849.75;Circular;321;38.94009951;5;5;5;60
1;2;8850;Circular;321;38.9400117;5;5;5;60
1;2;8850.25;Circular;321;38.93999487;5;5;5;60
1;2;8850.5;Circular;321;38.93995158;5;5;5;60
1;2;8850.75;Circular;321;38.94010764;5;5;5;60
1;2;8851;Circular;321;38.94009876;5;5;5;60
1;2;8851.25;Circular;321;38.94004891;5;5;5;60
1;2;8851.5;Circular;321;38.94002235;5;5;5;60
1;2;8851.75;Circular;321;38.93998901;5;5;5;60
1;2;8852;Circular;321;38.94007251;5;5;5;60
1;2;8852.25;Circular;321;38.93997557;5;5;5;60
1;2;8852.5;Circular;321;38.9399808;5;5;5;60
1;2;8852.75;Circular;321;38.93997715;5;5;5;60
1;2;8853;Circular;321;38.94002978;5;5;5;60
1;2;8853.25;Circular;321;38.94001059;5;5;5;60
1;2;8853.5;Circular;321;38.93999957;5;5;5;60
1;2;8853.75;Circular;321;38.94001236;5;5;5;60
1;2;8854;Circular;321;38.93998545;5;5;5;60
1;2;8854.25;Circular;321;38.94007658;5;5;5;60
1;2;8854.5;Circular;321;38.93998629;5;5;5;60
1;2;8854.75;Circular;321;38.93995078;5;5;5;60
1;2;8855;Circular;321;38.94003399;5;5;5;60
1;2;8855.25;Circular;321;38.94004608;5;5;5;60
1;2;8855.5;Circular;321;38.94006575;5;5;5;60
1;2;8855.75;Circular;321;38.93995108;5;5;5;60
1;2;8856;Circular;321;38.93998685;5;5;5;60
1;2;8856.25;Circular;321;38.93996622;5;5;5;60
1;2;8856.5;Circular;321;38.94008082;5;5;5;60
1;2;8856.75;Circular;321;38.9400288;5;5;5;60
1;2;8857;Circular;321;38.94001618;5;5;5;60
1;2;8857.25;Circular;321;38.94007527;5;5;5;60
1;2;8857.5;Circular;321;38.94006213;5;5;5;60
1;2;8857.75;Circular;321;38.94008945;5;5;5;60
1;2;8858;Circular;321;38.94001241;5;5;5;60
1;2;8858.25;Circular;321;38.94003929;5;5;5;60
1;2;8858.5;Circular;321;38.94002599;5;5;5;60
1;2;8858.75;Circular;321;38.940069;5;5;5;60
1;2;8859;Circular;321;38.94005587;5;5;5;60
1;2;8859.25;Circular;321;38.93993928;5;5;5;60
1;2;8859.5;Circular;321;38.94005334;5;5;5;60
1;2;8859.75;Circular;321;38.94007788;5;5;5;60
1;2;8860;Circular;321;38.93997026;5;5;5;60
1;2;8860.25;Circular;321;38.94001133;5;5;5;60
1;2;8860.5;Circular;321;38.94002918;5;5;5;60
1;2;8860.75;Circular;321;38.94002323;5;5;5;60
1;2;8861;Circular;321;38.93999341;5;5;5;60
1;2;8861.25;Circular;321;38.94009862;5;5;5;60
1;2;8861.5;Circular;321;38.93997193;5;5;5;60
1;2;8861.75;Circular;321;38.94001362;5;5;5;60
1;2;8862;Circular;321;38.94003162;5;5;5;60
1;2;8862.25;Circular;321;38.93999222;5;5;5;60
1;2;8862.5;Circular;321;38.94001041;5;5;5;60
1;2;8862.75;Circular;321;38.93995437;5;5;5;60
1;2;8863;Circular;321;38.94003707;5;5;5;60
1;2;8863.25;Circular;321;38.93999804;5;5;5;60
1;2;8863.5;Circular;321;38.94002987;5;5;5;60
1;2;8863.75;Circular;321;38.93995735;5;5;5;60
1;2;8864;Circular;321;38.94000631;5;5;5;60
1;2;8864.25;Circular;321;38.94007895;5;5;5;60
1;2;8864.5;Circular;321;38.93996589;5;5;5;60
1;2;8864.75;Circular;321;38.93999204;5;5;5;60
1;2;8865;Circular;321;38.94005423;5;5;5;60
1;2;8865.25;Circular;321;38.94001642;5;5;5;60
1;2;8865.5;Circular;321;38.94001468;5;5;5;60
1;2;8865.75;Circular;321;38.94005387;5;5;5;60
1;2;8866;Circular;321;38.94005288;5;5;5;60
1;2;8866.25;Circular;321;38.93998111;5;5;5;60
1;2;8866.5;Circular;321;38.94003245;5;5;5;60
1;2;8866.75;Circular;321;38.94002006;5;5;5;60
1;2;8867;Circular;321;38.94001928;5;5;5;60
1;2;8867.25;Circular;321;38.94004246;5;5;5;60
1;2;8867.5;Circular;321;38.93997795;5;5;5;60
1;2;8867.75;Circular;321;38.94006549;5;5;5;60
1;2;8868;Circular;321;38.94001271;5;5;5;60
1;2;8868.25;Circular;321;38.94003652;5;5;5;60
1;2;8868.5;Circular;321;38.94006645;5;5;5;60
1;2;8868.75;Circular;321;38.94004426;5;5;5;60
1;2;8869;Circular;321;38.94001033;5;5;5;60
1;2;8869.25;Circular;321;38.94004661;5;5;5;60
1;2;8869.5;Circular;321;38.9400483;5;5;5;60
1;2;8869.75;Circular;321;38.94002053;5;5;5;60
1;2;8870;Circular;321;38.94003419;5;5;5;60
1;2;8870.25;Circular;321;38.94005366;5;5;5;60
1;2;8870.5;Circular;321;38.94002095;5;5;5;60
1;2;8870.75;Circular;321;38.93999403;5;5;5;60
1;2;8871;Circular;321;38.94000887;5;5;5;60
1;2;8871.25;Circular;321;38.94001089;5;5;5;60
1;2;8871.5;Circular;321;38.94003712;5;5;5;60
1;2;8871.75;Circular;321;38.94004778;5;5;5;60
1;2;8872;Circular;321;38.9400278;5;5;5;60
1;2;8872.25;Circular;321;38.9399845;5;5;5;60
1;2;8872.5;Circular;321;38.94007641;5;5;5;60
1;2;8872.75;Circular;321;38.93998772;5;5;5;60
1;2;8873;Circular;321;38.9400154;5;5;5;60
1;2;8873.25;Circular;321;38.94003011;5;5;5;60
1;2;8873.5;Circular;321;38.93998374;5;5;5;60
1;2;8873.75;Circular;321;38.94006385;5;5;5;60
1;2;8874;Circular;321;38.94005609;5;5;5;60
1;2;8874.25;Circular;321;38.93996995;5;5;5;60
1;2;8874.5;Circular;321;38.94005569;5;5;5;60
1;2;8874.75;Circular;321;38.93999789;5;5;5;60
1;2;8875;Circular;321;38.94003801;5;5;5;60
1;2;8875.25;Circular;321;38.93996294;5;5;5;60
1;2;8875.5;Circular;321;38.94002275;5;5;5;60
1;2;8875.75;Circular;321;38.94004135;5;5;5;60
1;2;8876;Circular;321;38.94003661;5;5;5;60
1;2;8876.25;Circular;321;38.94005612;5;5;5;60
1;2;8876.5;Circular;321;38.94003354;5;5;5;60
1;2;8876.75;Circular;321;38.94001592;5;5;5;60
1;2;8877;Circular;321;38.94001309;5;5;5;60
1;2;8877.25;Circular;321;38.94006214;5;5;5;60
1;2;8877.5;Circular;321;38.94002281;5;5;5;60
1;2;8877.75;Circular;321;38.94005286;5;5;5;60
1;2;8878;Circular;321;38.94003338;5;5;5;60
1;2;8878.25;Circular;321;38.93999184;5;5;5;60
1;2;8878.5;Circular;321;38.94002751;5;5;5;60
1;2;8878.75;Circular;321;38.93999453;5;5;5;60
1;2;8879;Circular;321;38.93997745;5;5;5;60
1;2;8879.25;Circular;321;38.94006482;5;5;5;60
1;2;8879.5;Circular;321;38.93996427;5;5;5;60
1;2;8879.75;Circular;321;38.94009133;5;5;5;60
1;2;8880;Circular;321;38.93999198;5;5;5;60
1;2;8880.25;Circular;321;38.94005462;5;5;5;60
1;2;8880.5;Circular;321;38.94000942;5;5;5;60
1;2;8880.75;Circular;321;38.94004677;5;5;5;60
1;2;8881;Circular;321;38.94002975;5;5;5;60
1;2;8881.25;Circular;321;38.94000246;5;5;5;60
1;2;8881.5;Circular;321;38.93997975;5;5;5;60
1;2;8881.75;Circular;321;38.93998006;5;5;5;60
1;2;8882;Circular;321;38.94001167;5;5;5;60
1;2;8882.25;Circular;321;38.93999361;5;5;5;60
1;2;8882.5;Circular;321;38.94001908;5;5;5;60
1;2;8882.75;Circular;321;38.9400289;5;5;5;60
1;2;8883;Circular;321;38.94003634;5;5;5;60
1;2;8883.25;Circular;321;38.9400672;5;5;5;60
1;2;8883.5;Circular;321;38.9399901;5;5;5;60
1;2;8883.75;Circular;321;38.94004255;5;5;5;60
1;2;8884;Circular;321;38.94005843;5;5;5;60
1;2;8884.25;Circular;321;38.93998068;5;5;5;60
1;2;8884.5;Circular;321;38.94006393;5;5;5;60
1;2;8884.75;Circular;321;38.93996736;5;5;5;60
1;2;8885;Circular;321;38.94003223;5;5;5;60
1;2;8885.25;Circular;321;38.94002872;5;5;5;60
1;2;8885.5;Circular;321;38.94004884;5;5;5;60
1;2;8885.75;Circular;321;38.94000653;5;5;5;60
1;2;8886;Circular;321;38.9400029;5;5;5;60
1;2;8886.25;Circular;321;38.94000775;5;5;5;60
1;2;8886.5;Circular;321;38.94005661;5;5;5;60
1;2;8886.75;Circular;321;38.94008337;5;5;5;60
1;2;8887;Circular;321;38.94004174;5;5;5;60
1;2;8887.25;Circular;321;38.9400705;5;5;5;60
1;2;8887.5;Circular;321;38.93999026;5;5;5;60
1;2;8887.75;Circular;321;38.93997474;5;5;5;60
1;2;8888;Circular;321;38.94003236;5;5;5;60
1;2;8888.25;Circular;321;38.93997777;5;5;5;60
1;2;8888.5;Circular;321;38.94007834;5;5;5;60
1;2;8888.75;Circular;321;38.93998419;5;5;5;60
1;2;8889;Circular;321;38.94002018;5;5;5;60
1;2;8889.25;Circular;321;38.94005955;5;5;5;60
1;2;8889.5;Circular;321;38.93998637;5;5;5;60
1;2;8889.75;Circular;321;38.94003136;5;5;5;60
1;2;8890;Circular;321;38.93998418;5;5;5;60
1;2;8890.25;Circular;321;38.94000638;5;5;5;60
1;2;8890.5;Circular;321;38.93998257;5;5;5;60
1;2;8890.75;Circular;321;38.93998572;5;5;5;60
1;2;8891;Circular;321;38.94003297;5;5;5;60
1;2;8891.25;Circular;321;38.94005866;5;5;5;60
1;2;8891.5;Circular;321;38.93999631;5;5;5;60
1;2;8891.75;Circular;321;38.93998224;5;5;5;60
1;2;8892;Circular;321;38.93999134;5;5;5;60
1;2;8892.25;Circular;321;38.94000009;5;5;5;60
1;2;8892.5;Circular;321;38.94005636;5;5;5;60
1;2;8892.75;Circular;321;38.94004568;5;5;5;60
1;2;8893;Circular;321;38.93998998;5;5;5;60
1;2;8893.25;Circular;321;38.94005021;5;5;5;60
1;2;8893.5;Circular;321;38.93999892;5;5;5;60
1;2;8893.75;Circular;321;38.94003711;5;5;5;60
1;2;8894;Circular;321;38.94003318;5;5;5;60
1;2;8894.25;Circular;321;38.94000766;5;5;5;60
1;2;8894.5;Circular;321;38.94005258;5;5;5;60
1;2;8894.75;Circular;321;38.94005048;5;5;5;60
1;2;8895;Circular;321;38.94009577;5;5;5;60
1;2;8895.25;Circular;321;38.9400525;5;5;5;60
1;2;8895.5;Circular;321;38.94005641;5;5;5;60
1;2;8895.75;Circular;321;38.94006058;5;5;5;60
1;2;8896;Circular;321;38.94000044;5;5;5;60
1;2;8896.25;Circular;321;38.9399849;5;5;5;60
1;2;8896.5;Circular;321;38.94003824;5;5;5;60
1;2;8896.75;Circular;321;38.94007012;5;5;5;60
1;2;8897;Circular;321;38.94005809;5;5;5;60
1;2;8897.25;Circular;321;38.94000331;5;5;5;60
1;2;8897.5;Circular;321;38.9400161;5;5;5;60
1;2;8897.75;Circular;321;38.94007555;5;5;5;60
1;2;8898;Circular;321;38.94004653;5;5;5;60
1;2;8898.25;Circular;321;38.93999761;5;5;5;60
1;2;8898.5;Circular;321;38.94003756;5;5;5;60
1;2;8898.75;Circular;321;38.94001239;5;5;5;60
1;2;8899;Circular;321;38.94001095;5;5;5;60
1;2;8899.25;Circular;321;38.94003337;5;5;5;60
1;2;8899.5;Circular;321;38.94003392;5;5;5;60
1;2;8899.75;Circular;321;38.93999179;5;5;5;60
1;2;8900;Circular;321;38.93995071;5;5;5;60
1;2;8900.25;Circular;321;38.94002245;5;5;5;60
1;2;8900.5;Circular;321;38.94000603;5;5;5;60
1;2;8900.75;Circular;321;38.94001357;5;5;5;60
1;2;8901;Circular;321;38.94006664;5;5;5;60
1;2;8901.25;Circular;321;38.94005417;5;5;5;60
1;2;8901.5;Circular;321;38.94004285;5;5;5;60
1;2;8901.75;Circular;321;38.9399659;5;5;5;60
1;2;8902;Circular;321;38.94002419;5;5;5;60
1;2;8902.25;Circular;321;38.94001672;5;5;5;60
1;2;8902.5;Circular;321;38.93998843;5;5;5;60
1;2;8902.75;Circular;321;38.93996088;5;5;5;60
1;2;8903;Circular;321;38.94002445;5;5;5;60
1;2;8903.25;Circular;321;38.94008928;5;5;5;60
1;2;8903.5;Circular;321;38.93995367;5;5;5;60
1;2;8903.75;Circular;321;38.94004254;5;5;5;60
1;2;8904;Circular;321;38.93995465;5;5;5;60
1;2;8904.25;Circular;321;38.94000274;5;5;5;60
1;2;8904.5;Circular;321;38.93998449;5;5;5;60
1;2;8904.75;Circular;321;38.94005602;5;5;5;60
1;2;8905;Circular;321;38.94006276;5;5;5;60
1;2;8905.25;Circular;321;38.94000308;5;5;5;60
1;2;8905.5;Circular;321;38.9400576;5;5;5;60
1;2;8905.75;Circular;321;38.93999943;5;5;5;60
1;2;8906;Circular;321;38.94001058;5;5;5;60
1;2;8906.25;Circular;321;38.94002416;5;5;5;60
1;2;8906.5;Circular;321;38.94001526;5;5;5;60
1;2;8906.75;Circular;321;38.94007426;5;5;5;60
1;2;8907;Circular;321;38.94000112;5;5;5;60
1;2;8907.25;Circular;321;38.94004165;5;5;5;60
1;2;8907.5;Circular;321;38.94005991;5;5;5;60
1;2;8907.75;Circular;321;38.94005952;5;5;5;60
1;2;8908;Circular;321;38.94001297;5;5;5;60
1;2;8908.25;Circular;321;38.93994563;5;5;5;60
1;2;8908.5;Circular;321;38.94010444;5;5;5;60
1;2;8908.75;Circular;321;38.94001992;5;5;5;60
1;2;8909;Circular;321;38.94011203;5;5;5;60
1;2;8909.25;Circular;321;38.94004792;5;5;5;60
1;2;8909.5;Circular;321;38.94005432;5;5;5;60
1;2;8909.75;Circular;321;38.9399729;5;5;5;60
1;2;8910;Circular;321;38.94005026;5;5;5;60
1;2;8910.25;Circular;321;38.94001658;5;5;5;60
1;2;8910.5;Circular;321;38.93998221;5;5;5;60
1;2;8910.75;Circular;321;38.94006282;5;5;5;60
1;2;8911;Circular;321;38.93998758;5;5;5;60
1;2;8911.25;Circular;321;38.93995656;5;5;5;60
1;2;8911.5;Circular;321;38.93999665;5;5;5;60
1;2;8911.75;Circular;321;38.93999239;5;5;5;60
1;2;8912;Circular;321;38.94003576;5;5;5;60
1;2;8912.25;Circular;321;38.9400547;5;5;5;60
1;2;8912.5;Circular;321;38.94000949;5;5;5;60
1;2;8912.75;Circular;321;38.93998479;5;5;5;60
1;2;8913;Circular;321;38.940011;5;5;5;60
1;2;8913.25;Circular;321;38.94003658;5;5;5;60
1;2;8913.5;Circular;321;38.93999404;5;5;5;60
1;2;8913.75;Circular;321;38.93997494;5;5;5;60
1;2;8914;Circular;321;38.93998406;5;5;5;60
1;2;8914.25;Circular;321;38.94001769;5;5;5;60
1;2;8914.5;Circular;321;38.94002575;5;5;5;60
1;2;8914.75;Circular;321;38.94005729;5;5;5;60
1;2;8915;Circular;321;38.93997675;5;5;5;60
1;2;8915.25;Circular;321;38.9402592;5;5;5;60
1;2;8915.5;Circular;321;38.9411248;5;5;5;60
1;2;8915.75;Circular;321;38.94317871;5;5;5;60
1;2;8916;Circular;321;38.94691328;5;5;5;60
1;2;8916.25;Circular;321;38.95275962;5;5;5;60
1;2;8916.5;Circular;321;38.96111134;5;5;5;60
1;2;8916.75;Circular;321;38.97258093;5;5;5;60
1;2;8917;Circular;321;38.98765954;5;5;5;60
1;2;8917.25;Circular;321;39.00673057;5;5;5;60
1;2;8917.5;Circular;321;39.03046437;5;5;5;60
1;2;8917.75;Circular;321;39.05915765;5;5;5;60
1;2;8918;Circular;321;39.09329639;5;5;5;60
1;2;8918.25;Circular;321;39.13351273;5;5;5;60
1;2;8918.5;Circular;321;39.18007858;5;5;5;60
1;2;8918.75;Circular;321;39.23370808;5;5;5;60
1;2;8919;Circular;321;39.29462517;5;5;5;60
1;2;8919.25;Circular;321;39.36344406;5;5;5;60
1;2;8919.5;Circular;321;39.44074123;5;5;5;60
1;2;8919.75;Circular;321;39.52692757;5;5;5;60
1;2;8920;Clotoide;320361;39.62242394;5;5;5;60
1;2;8920.25;Clotoide;318786;39.72707692;5;5;5;60
1;2;8920.5;Clotoide;317225;39.84012919;5;5;5;60
1;2;8920.75;Clotoide;315.68;39.96036635;5;5;5;60
1;2;8921;Clotoide;314.15;40.08701357;5;5;5;60
1;2;8921.25;Clotoide;312635;40.21909692;5;5;5;60
1;2;8921.5;Clotoide;311134;40.35560145;5;5;5;60
1;2;8921.75;Clotoide;309648;40.49562006;5;5;5;60
1;2;8922;Clotoide;308176;40.63808096;5;5;5;60
1;2;8922.25;Clotoide;306717;40.78209279;5;5;5;60
1;2;8922.5;Clotoide;305273;40.92664395;5;5;5;60
1;2;8922.75;Clotoide;303842;41.07085279;5;5;5;60
1;2;8923;Clotoide;302424;41.21369695;5;5;5;60
1;2;8923.25;Clotoide;301.02;41.35414841;5;5;5;60
1;2;8923.5;Clotoide;299628;41.49142043;5;5;5;60
1;2;8923.75;Clotoide;298249;41.62437094;5;5;5;60
1;2;8924;Clotoide;296883;41.75221176;5;5;5;60
1;2;8924.25;Clotoide;295.53;41.87394958;5;5;5;60
1;2;8924.5;Clotoide;294188;41.98834127;5;5;5;60
1;2;8924.75;Clotoide;292859;42.09472631;5;5;5;60
1;2;8925;Circular;292071;42.19206;5;5;5;60
1;2;8925.25;Circular;292071;42.27999816;5;5;5;60
1;2;8925.5;Circular;292071;42.3588937;5;5;5;60
1;2;8925.75;Circular;292071;42.42940748;5;5;5;60
1;2;8926;Circular;292071;42.49197682;5;5;5;60
1;2;8926.25;Circular;292071;42.54687602;5;5;5;60
1;2;8926.5;Circular;292071;42.59486073;5;5;5;60
1;2;8926.75;Circular;292071;42.63613605;5;5;5;60
1;2;8927;Circular;292071;42.67144061;5;5;5;60
1;2;8927.25;Circular;292071;42.70119375;5;5;5;60
1;2;8927.5;Circular;292071;42.72575511;5;5;5;60
1;2;8927.75;Circular;292071;42.74570245;5;5;5;60
1;2;8928;Circular;292071;42.76157329;5;5;5;60
1;2;8928.25;Circular;292071;42.77371059;5;5;5;60
1;2;8928.5;Circular;292071;42.78271481;5;5;5;60
1;2;8928.75;Circular;292071;42.7890417;5;5;5;60
1;2;8929;Circular;292071;42.79306783;5;5;5;60
1;2;8929.25;Circular;292071;42.79529028;5;5;5;60
1;2;8929.5;Circular;292071;42.79646306;5;5;5;60
1;2;8929.75;Circular;292071;42.79670833;5;5;5;60
1;2;8930;Circular;292071;42.79676147;5;5;5;60
1;2;8930.25;Circular;292071;42.79676775;5;5;5;60
1;2;8930.5;Circular;292071;42.79681559;5;5;5;60
1;2;8930.75;Circular;292071;42.79682539;5;5;5;60
1;2;8931;Circular;292071;42.79672917;5;5;5;60
1;2;8931.25;Circular;292071;42.79675922;5;5;5;60
1;2;8931.5;Circular;292071;42.79672577;5;5;5;60
1;2;8931.75;Circular;292071;42.79679222;5;5;5;60
1;2;8932;Circular;292071;42.79677863;5;5;5;60
1;2;8932.25;Circular;292071;42.79675472;5;5;5;60
1;2;8932.5;Circular;292071;42.79676172;5;5;5;60
1;2;8932.75;Circular;292071;42.7967887;5;5;5;60
1;2;8933;Circular;292071;42.79674706;5;5;5;60
1;2;8933.25;Circular;292071;42.796821;5;5;5;60
1;2;8933.5;Circular;292071;42.79680061;5;5;5;60
1;2;8933.75;Circular;292071;42.79677273;5;5;5;60
1;2;8934;Circular;292071;42.79678785;5;5;5;60
1;2;8934.25;Circular;292071;42.79684922;5;5;5;60
1;2;8934.5;Circular;292071;42.79681579;5;5;5;60
1;2;8934.75;Circular;292071;42.79682911;5;5;5;60
1;2;8935;Circular;292071;42.79680427;5;5;5;60
1;2;8935.25;Circular;292071;42.79678099;5;5;5;60
