pk_geo;pk_client;line;track;category;direction;rail_typology_code;armament;fastening;rail_typology;Vcir;technical_location;inter_station;X;Y;created_by;data_version;huso
1074025000;10740.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722981.9371;4379087.913;jgomez;0;30
1074050000;10740.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722981.8501;4379087.679;jgomez;0;30
1074075000;10740.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722981.7631;4379087.444;jgomez;0;30
1074100000;10741;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722981.6762;4379087.21;jgomez;0;30
1074125000;10741.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722981.5892;4379086.976;jgomez;0;30
1074150000;10741.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722981.5022;4379086.741;jgomez;0;30
1074175000;10741.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722981.4152;4379086.507;jgomez;0;30
1074200000;10742;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722981.3283;4379086.272;jgomez;0;30
1074225000;10742.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722981.2413;4379086.038;jgomez;0;30
1074250000;10742.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722981.1543;4379085.804;jgomez;0;30
1074275000;10742.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722981.0673;4379085.569;jgomez;0;30
1074300000;10743;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722980.9804;4379085.335;jgomez;0;30
1074325000;10743.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722980.8934;4379085.101;jgomez;0;30
1074350000;10743.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722980.8064;4379084.866;jgomez;0;30
1074375000;10743.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722980.7194;4379084.632;jgomez;0;30
1074400000;10744;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722980.6325;4379084.397;jgomez;0;30
1074425000;10744.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722980.5455;4379084.163;jgomez;0;30
1074450000;10744.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722980.4585;4379083.929;jgomez;0;30
1074475000;10744.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722980.3716;4379083.694;jgomez;0;30
1074500000;10745;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722980.2846;4379083.46;jgomez;0;30
1074525000;10745.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722980.1976;4379083.225;jgomez;0;30
1074550000;10745.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722980.1106;4379082.991;jgomez;0;30
1074575000;10745.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722980.0237;4379082.757;jgomez;0;30
1074600000;10746;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722979.9367;4379082.522;jgomez;0;30
1074625000;10746.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722979.8497;4379082.288;jgomez;0;30
1074650000;10746.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722979.7627;4379082.054;jgomez;0;30
1074675000;10746.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722979.6758;4379081.819;jgomez;0;30
1074700000;10747;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722979.5888;4379081.585;jgomez;0;30
1074725000;10747.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722979.5018;4379081.35;jgomez;0;30
1074750000;10747.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722979.4148;4379081.116;jgomez;0;30
1074775000;10747.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722979.3279;4379080.882;jgomez;0;30
1074800000;10748;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722979.2409;4379080.647;jgomez;0;30
1074825000;10748.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722979.1539;4379080.413;jgomez;0;30
1074850000;10748.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722979.067;4379080.179;jgomez;0;30
1074875000;10748.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722978.98;4379079.944;jgomez;0;30
1074900000;10749;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722978.893;4379079.71;jgomez;0;30
1074925000;10749.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722978.806;4379079.475;jgomez;0;30
1074950000;10749.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722978.7191;4379079.241;jgomez;0;30
1074975000;10749.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722978.6321;4379079.007;jgomez;0;30
1075000000;10750;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722978.5451;4379078.772;jgomez;0;30
1075025000;10750.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722978.4581;4379078.538;jgomez;0;30
1075050000;10750.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722978.3712;4379078.303;jgomez;0;30
1075075000;10750.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722978.2842;4379078.069;jgomez;0;30
1075100000;10751;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722978.1972;4379077.835;jgomez;0;30
1075125000;10751.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722978.1102;4379077.6;jgomez;0;30
1075150000;10751.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722978.0233;4379077.366;jgomez;0;30
1075175000;10751.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722977.9363;4379077.132;jgomez;0;30
1075200000;10752;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722977.8493;4379076.897;jgomez;0;30
1075225000;10752.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722977.7624;4379076.663;jgomez;0;30
1075250000;10752.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722977.6754;4379076.428;jgomez;0;30
1075275000;10752.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722977.5884;4379076.194;jgomez;0;30
1075300000;10753;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722977.5014;4379075.96;jgomez;0;30
1075325000;10753.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722977.4145;4379075.725;jgomez;0;30
1075350000;10753.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722977.3275;4379075.491;jgomez;0;30
1075375000;10753.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722977.2405;4379075.256;jgomez;0;30
1075400000;10754;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722977.1535;4379075.022;jgomez;0;30
1075425000;10754.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722977.0666;4379074.788;jgomez;0;30
1075450000;10754.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722976.9796;4379074.553;jgomez;0;30
1075475000;10754.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722976.8926;4379074.319;jgomez;0;30
1075500000;10755;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722976.8057;4379074.085;jgomez;0;30
1075525000;10755.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722976.7187;4379073.85;jgomez;0;30
1075550000;10755.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722976.6317;4379073.616;jgomez;0;30
1075575000;10755.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722976.5447;4379073.381;jgomez;0;30
1075600000;10756;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722976.4578;4379073.147;jgomez;0;30
1075625000;10756.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722976.3708;4379072.913;jgomez;0;30
1075650000;10756.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722976.2838;4379072.678;jgomez;0;30
1075675000;10756.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722976.1968;4379072.444;jgomez;0;30
1075700000;10757;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722976.1099;4379072.209;jgomez;0;30
1075725000;10757.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722976.0229;4379071.975;jgomez;0;30
1075750000;10757.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722975.9359;4379071.741;jgomez;0;30
1075775000;10757.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722975.8489;4379071.506;jgomez;0;30
1075800000;10758;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722975.762;4379071.272;jgomez;0;30
1075825000;10758.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722975.675;4379071.038;jgomez;0;30
1075850000;10758.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722975.588;4379070.803;jgomez;0;30
1075875000;10758.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722975.5011;4379070.569;jgomez;0;30
1075900000;10759;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722975.4141;4379070.334;jgomez;0;30
1075925000;10759.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722975.3271;4379070.1;jgomez;0;30
1075950000;10759.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722975.2401;4379069.866;jgomez;0;30
1075975000;10759.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722975.1532;4379069.631;jgomez;0;30
1076000000;10760;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722975.0662;4379069.397;jgomez;0;30
1076025000;10760.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722974.9792;4379069.162;jgomez;0;30
1076050000;10760.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722974.8922;4379068.928;jgomez;0;30
1076075000;10760.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722974.8053;4379068.694;jgomez;0;30
1076100000;10761;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722974.7183;4379068.459;jgomez;0;30
1076125000;10761.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722974.6313;4379068.225;jgomez;0;30
1076150000;10761.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722974.5443;4379067.991;jgomez;0;30
1076175000;10761.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722974.4574;4379067.756;jgomez;0;30
1076200000;10762;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722974.3704;4379067.522;jgomez;0;30
1076225000;10762.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722974.2834;4379067.287;jgomez;0;30
1076250000;10762.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722974.1965;4379067.053;jgomez;0;30
1076275000;10762.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722974.1095;4379066.819;jgomez;0;30
1076300000;10763;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722974.0225;4379066.584;jgomez;0;30
1076325000;10763.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722973.9355;4379066.35;jgomez;0;30
1076350000;10763.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722973.8486;4379066.115;jgomez;0;30
1076375000;10763.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722973.7616;4379065.881;jgomez;0;30
1076400000;10764;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722973.6746;4379065.647;jgomez;0;30
1076425000;10764.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722973.5876;4379065.412;jgomez;0;30
1076450000;10764.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722973.5007;4379065.178;jgomez;0;30
1076475000;10764.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722973.4137;4379064.944;jgomez;0;30
1076500000;10765;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722973.3267;4379064.709;jgomez;0;30
1076525000;10765.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722973.2397;4379064.475;jgomez;0;30
1076550000;10765.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722973.1528;4379064.24;jgomez;0;30
1076575000;10765.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722973.0658;4379064.006;jgomez;0;30
1076600000;10766;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722972.9788;4379063.772;jgomez;0;30
1076625000;10766.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722972.8919;4379063.537;jgomez;0;30
1076650000;10766.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722972.8049;4379063.303;jgomez;0;30
1076675000;10766.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722972.7179;4379063.069;jgomez;0;30
1076700000;10767;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722972.6309;4379062.834;jgomez;0;30
1076725000;10767.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722972.544;4379062.6;jgomez;0;30
1076750000;10767.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722972.457;4379062.365;jgomez;0;30
1076775000;10767.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722972.37;4379062.131;jgomez;0;30
1076800000;10768;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722972.283;4379061.897;jgomez;0;30
1076825000;10768.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722972.1961;4379061.662;jgomez;0;30
1076850000;10768.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722972.1091;4379061.428;jgomez;0;30
1076875000;10768.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722972.0221;4379061.193;jgomez;0;30
1076900000;10769;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722971.9351;4379060.959;jgomez;0;30
1076925000;10769.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722971.8482;4379060.725;jgomez;0;30
1076950000;10769.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722971.7612;4379060.49;jgomez;0;30
1076975000;10769.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722971.6742;4379060.256;jgomez;0;30
1077000000;10770;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722971.5873;4379060.022;jgomez;0;30
1077025000;10770.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722971.5003;4379059.787;jgomez;0;30
1077050000;10770.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722971.4133;4379059.553;jgomez;0;30
1077075000;10770.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722971.3263;4379059.318;jgomez;0;30
1077100000;10771;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722971.2394;4379059.084;jgomez;0;30
1077125000;10771.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722971.1524;4379058.85;jgomez;0;30
1077150000;10771.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722971.0654;4379058.615;jgomez;0;30
1077175000;10771.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722970.9784;4379058.381;jgomez;0;30
1077200000;10772;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722970.8915;4379058.146;jgomez;0;30
1077225000;10772.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722970.8045;4379057.912;jgomez;0;30
1077250000;10772.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722970.7175;4379057.678;jgomez;0;30
1077275000;10772.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722970.6305;4379057.443;jgomez;0;30
1077300000;10773;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722970.5436;4379057.209;jgomez;0;30
1077325000;10773.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722970.4566;4379056.975;jgomez;0;30
1077350000;10773.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722970.3696;4379056.74;jgomez;0;30
1077375000;10773.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722970.2827;4379056.506;jgomez;0;30
1077400000;10774;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722970.1957;4379056.271;jgomez;0;30
1077425000;10774.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722970.1087;4379056.037;jgomez;0;30
1077450000;10774.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722970.0217;4379055.803;jgomez;0;30
1077475000;10774.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722969.9348;4379055.568;jgomez;0;30
1077500000;10775;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722969.8478;4379055.334;jgomez;0;30
1077525000;10775.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722969.7608;4379055.099;jgomez;0;30
1077550000;10775.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722969.6738;4379054.865;jgomez;0;30
1077575000;10775.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722969.5869;4379054.631;jgomez;0;30
1077600000;10776;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722969.4999;4379054.396;jgomez;0;30
1077625000;10776.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722969.4129;4379054.162;jgomez;0;30
1077650000;10776.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722969.326;4379053.928;jgomez;0;30
1077675000;10776.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722969.239;4379053.693;jgomez;0;30
1077700000;10777;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722969.152;4379053.459;jgomez;0;30
1077725000;10777.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722969.065;4379053.224;jgomez;0;30
1077750000;10777.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722968.9781;4379052.99;jgomez;0;30
1077775000;10777.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722968.8911;4379052.756;jgomez;0;30
1077800000;10778;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722968.8041;4379052.521;jgomez;0;30
1077825000;10778.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722968.7171;4379052.287;jgomez;0;30
1077850000;10778.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722968.6302;4379052.052;jgomez;0;30
1077875000;10778.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722968.5432;4379051.818;jgomez;0;30
1077900000;10779;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722968.4562;4379051.584;jgomez;0;30
1077925000;10779.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722968.3692;4379051.349;jgomez;0;30
1077950000;10779.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722968.2823;4379051.115;jgomez;0;30
1077975000;10779.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722968.1953;4379050.881;jgomez;0;30
1078000000;10780;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722968.1083;4379050.646;jgomez;0;30
1078025000;10780.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722968.0214;4379050.412;jgomez;0;30
1078050000;10780.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722967.9344;4379050.177;jgomez;0;30
1078075000;10780.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722967.8474;4379049.943;jgomez;0;30
1078100000;10781;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722967.7604;4379049.709;jgomez;0;30
1078125000;10781.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722967.6735;4379049.474;jgomez;0;30
1078150000;10781.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722967.5865;4379049.24;jgomez;0;30
1078175000;10781.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722967.4995;4379049.005;jgomez;0;30
1078200000;10782;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722967.4125;4379048.771;jgomez;0;30
1078225000;10782.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722967.3256;4379048.537;jgomez;0;30
1078250000;10782.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722967.2386;4379048.302;jgomez;0;30
1078275000;10782.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722967.1516;4379048.068;jgomez;0;30
1078300000;10783;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722967.0646;4379047.834;jgomez;0;30
1078325000;10783.25;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722966.9777;4379047.599;jgomez;0;30
1078350000;10783.5;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722966.8907;4379047.365;jgomez;0;30
1078375000;10783.75;1;2;Circulacion;D;BA;Monoblock;Stedef;Balasto;80;F-1-VB06;F-1-VB06;722966.8037;4379047.13;jgomez;0;30
